"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"51 years"	"51"	"1999"	"1999"	1265	198800	636.3
	"Black or African American"	"2054-5"	"Female"	"F"	"51 years"	"51"	"2000"	"2000"	1399	208932	669.6
	"Black or African American"	"2054-5"	"Female"	"F"	"51 years"	"51"	"2001"	"2001"	1447	231014	626.4
	"Black or African American"	"2054-5"	"Female"	"F"	"51 years"	"51"	"2002"	"2002"	1542	230805	668.1
	"Black or African American"	"2054-5"	"Female"	"F"	"51 years"	"51"	"2003"	"2003"	1585	232488	681.8
	"Black or African American"	"2054-5"	"Female"	"F"	"52 years"	"52"	"1999"	"1999"	1367	194698	702.1
	"Black or African American"	"2054-5"	"Female"	"F"	"52 years"	"52"	"2000"	"2000"	1430	200078	714.7
	"Black or African American"	"2054-5"	"Female"	"F"	"52 years"	"52"	"2001"	"2001"	1516	212712	712.7
	"Black or African American"	"2054-5"	"Female"	"F"	"52 years"	"52"	"2002"	"2002"	1543	230185	670.3
	"Black or African American"	"2054-5"	"Female"	"F"	"52 years"	"52"	"2003"	"2003"	1626	229773	707.7
	"Black or African American"	"2054-5"	"Female"	"F"	"53 years"	"53"	"1999"	"1999"	1205	153091	787.1
	"Black or African American"	"2054-5"	"Female"	"F"	"53 years"	"53"	"2000"	"2000"	1457	183108	795.7
	"Black or African American"	"2054-5"	"Female"	"F"	"53 years"	"53"	"2001"	"2001"	1549	200740	771.6
	"Black or African American"	"2054-5"	"Female"	"F"	"53 years"	"53"	"2002"	"2002"	1557	212602	732.4
	"Black or African American"	"2054-5"	"Female"	"F"	"53 years"	"53"	"2003"	"2003"	1655	230316	718.6
	"Black or African American"	"2054-5"	"Female"	"F"	"54 years"	"54"	"1999"	"1999"	1359	162019	838.8
	"Black or African American"	"2054-5"	"Female"	"F"	"54 years"	"54"	"2000"	"2000"	1261	157614	800.1
	"Black or African American"	"2054-5"	"Female"	"F"	"54 years"	"54"	"2001"	"2001"	1541	191133	806.2
	"Black or African American"	"2054-5"	"Female"	"F"	"54 years"	"54"	"2002"	"2002"	1614	200416	805.3
	"Black or African American"	"2054-5"	"Female"	"F"	"54 years"	"54"	"2003"	"2003"	1752	212298	825.3
	"Black or African American"	"2054-5"	"Female"	"F"	"55 years"	"55"	"1999"	"1999"	1365	153923	886.8
	"Black or African American"	"2054-5"	"Female"	"F"	"55 years"	"55"	"2000"	"2000"	1376	157005	876.4
	"Black or African American"	"2054-5"	"Female"	"F"	"55 years"	"55"	"2001"	"2001"	1382	156894	880.8
	"Black or African American"	"2054-5"	"Female"	"F"	"55 years"	"55"	"2002"	"2002"	1673	189704	881.9
	"Black or African American"	"2054-5"	"Female"	"F"	"55 years"	"55"	"2003"	"2003"	1717	198559	864.7
	"Black or African American"	"2054-5"	"Female"	"F"	"56 years"	"56"	"1999"	"1999"	1522	147529	1031.7
	"Black or African American"	"2054-5"	"Female"	"F"	"56 years"	"56"	"2000"	"2000"	1405	149472	940.0
	"Black or African American"	"2054-5"	"Female"	"F"	"56 years"	"56"	"2001"	"2001"	1507	157697	955.6
	"Black or African American"	"2054-5"	"Female"	"F"	"56 years"	"56"	"2002"	"2002"	1461	156746	932.1
	"Black or African American"	"2054-5"	"Female"	"F"	"56 years"	"56"	"2003"	"2003"	1692	189858	891.2
	"Black or African American"	"2054-5"	"Female"	"F"	"57 years"	"57"	"1999"	"1999"	1471	144668	1016.8
	"Black or African American"	"2054-5"	"Female"	"F"	"57 years"	"57"	"2000"	"2000"	1487	148532	1001.1
	"Black or African American"	"2054-5"	"Female"	"F"	"57 years"	"57"	"2001"	"2001"	1572	149018	1054.9
	"Black or African American"	"2054-5"	"Female"	"F"	"57 years"	"57"	"2002"	"2002"	1534	156672	979.1
	"Black or African American"	"2054-5"	"Female"	"F"	"57 years"	"57"	"2003"	"2003"	1565	155559	1006.0
	"Black or African American"	"2054-5"	"Female"	"F"	"58 years"	"58"	"1999"	"1999"	1593	127230	1252.1
	"Black or African American"	"2054-5"	"Female"	"F"	"58 years"	"58"	"2000"	"2000"	1524	135990	1120.7
	"Black or African American"	"2054-5"	"Female"	"F"	"58 years"	"58"	"2001"	"2001"	1657	149133	1111.1
	"Black or African American"	"2054-5"	"Female"	"F"	"58 years"	"58"	"2002"	"2002"	1657	148060	1119.1
	"Black or African American"	"2054-5"	"Female"	"F"	"58 years"	"58"	"2003"	"2003"	1672	155714	1073.8
	"Black or African American"	"2054-5"	"Female"	"F"	"59 years"	"59"	"1999"	"1999"	1598	130224	1227.1
	"Black or African American"	"2054-5"	"Female"	"F"	"59 years"	"59"	"2000"	"2000"	1524	130708	1166.0
	"Black or African American"	"2054-5"	"Female"	"F"	"59 years"	"59"	"2001"	"2001"	1683	136317	1234.6
	"Black or African American"	"2054-5"	"Female"	"F"	"59 years"	"59"	"2002"	"2002"	1744	148043	1178.0
	"Black or African American"	"2054-5"	"Female"	"F"	"59 years"	"59"	"2003"	"2003"	1700	147043	1156.1
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	"1999"	"1999"	1665	128992	1290.8
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	"2000"	"2000"	1600	131438	1217.3
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	"2001"	"2001"	1590	130205	1221.2
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	"2002"	"2002"	1673	134522	1243.7
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	"2003"	"2003"	1883	145709	1292.3
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	"1999"	"1999"	1694	118235	1432.7
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	"2000"	"2000"	1703	119525	1424.8
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	"2001"	"2001"	1784	131538	1356.3
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	"2002"	"2002"	1775	129647	1369.1
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	"2003"	"2003"	1803	134351	1342.0
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	"1999"	"1999"	1835	113035	1623.4
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	"2000"	"2000"	1896	119144	1591.4
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	"2001"	"2001"	1841	118924	1548.0
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	"2002"	"2002"	1826	130446	1399.8
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	"2003"	"2003"	1909	128575	1484.7
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	"1999"	"1999"	1844	112502	1639.1
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	"2000"	"2000"	1874	111944	1674.1
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	"2001"	"2001"	1892	118589	1595.4
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	"2002"	"2002"	1878	117872	1593.3
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	"2003"	"2003"	1955	129425	1510.5
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	"1999"	"1999"	1983	113091	1753.5
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	"2000"	"2000"	2076	114098	1819.5
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	"2001"	"2001"	2015	111685	1804.2
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	"2002"	"2002"	1951	116810	1670.2
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	"2003"	"2003"	1986	115848	1714.3
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	"1999"	"1999"	2147	108528	1978.3
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	"2000"	"2000"	2081	112587	1848.3
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	"2001"	"2001"	2038	111793	1823.0
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	"2002"	"2002"	2005	110472	1814.9
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	"2003"	"2003"	2114	115668	1827.6
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	"1999"	"1999"	2297	105691	2173.3
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	"2000"	"2000"	2175	102715	2117.5
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	"2001"	"2001"	2257	111807	2018.7
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	"2002"	"2002"	2173	110170	1972.4
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	"2003"	"2003"	2057	108883	1889.2
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	"1999"	"1999"	2241	105244	2129.3
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	"2000"	"2000"	2364	104831	2255.1
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	"2001"	"2001"	2215	102185	2167.6
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	"2002"	"2002"	2279	110024	2071.4
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	"2003"	"2003"	2304	108444	2124.6
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"1999"	"1999"	2240	94805	2362.7
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"2000"	"2000"	2428	94377	2572.7
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"2001"	"2001"	2463	101219	2433.3
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"2002"	"2002"	2258	100430	2248.3
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"2003"	"2003"	2293	108310	2117.1
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"1999"	"1999"	2572	93693	2745.1
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"2000"	"2000"	2428	94119	2579.7
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"2001"	"2001"	2513	95330	2636.1
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"2002"	"2002"	2501	98935	2527.9
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"2003"	"2003"	2338	98222	2380.3
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"1999"	"1999"	2651	96398	2750.1
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"2000"	"2000"	2719	96711	2811.5
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"2001"	"2001"	2417	90507	2670.5
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"2002"	"2002"	2469	92937	2656.6
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"2003"	"2003"	2557	96224	2657.3
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"1999"	"1999"	2724	88833	3066.4
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"2000"	"2000"	2719	88479	3073.0
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"2001"	"2001"	2707	95375	2838.3
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"2002"	"2002"	2582	88932	2903.3
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"2003"	"2003"	2561	91448	2800.5
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"1999"	"1999"	3056	86714	3524.2
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"2000"	"2000"	2911	88207	3300.2
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"2001"	"2001"	2763	87108	3171.9
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"2002"	"2002"	2785	92907	2997.6
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"2003"	"2003"	2594	86458	3000.3
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"1999"	"1999"	3105	82689	3755.0
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"2000"	"2000"	2962	84079	3522.9
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"2001"	"2001"	2944	85352	3449.2
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"2002"	"2002"	2857	84932	3363.9
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"2003"	"2003"	2883	90647	3180.5
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"1999"	"1999"	3275	80621	4062.2
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"2000"	"2000"	3113	83310	3736.6
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"2001"	"2001"	3040	82410	3688.9
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"2002"	"2002"	2980	82648	3605.7
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"2003"	"2003"	2925	82100	3562.7
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"1999"	"1999"	3261	79329	4110.7
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"2000"	"2000"	3417	79085	4320.7
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"2001"	"2001"	3282	79313	4138.0
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"2002"	"2002"	3217	79199	4061.9
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"2003"	"2003"	3028	79206	3822.9
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"1999"	"1999"	3339	71886	4644.9
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"2000"	"2000"	3306	72734	4545.3
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"2001"	"2001"	3358	77599	4327.4
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"2002"	"2002"	3340	76573	4361.9
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"2003"	"2003"	3192	76634	4165.3
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"1999"	"1999"	3388	69958	4842.9
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"2000"	"2000"	3302	68987	4786.4
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"2001"	"2001"	3292	70349	4679.5
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"2002"	"2002"	3487	74122	4704.4
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"2003"	"2003"	3391	72990	4645.8
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"1999"	"1999"	3363	64007	5254.1
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"2000"	"2000"	3462	64326	5382.0
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"2001"	"2001"	3451	65942	5233.4
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"2002"	"2002"	3305	67192	4918.7
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"2003"	"2003"	3384	70903	4772.7
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"1999"	"1999"	3561	58210	6117.5
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"2000"	"2000"	3241	59232	5471.7
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"2001"	"2001"	3431	61470	5581.6
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"2002"	"2002"	3481	62525	5567.4
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"2003"	"2003"	3421	63684	5371.8
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"1999"	"1999"	3326	58400	5695.2
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"2000"	"2000"	3502	60264	5811.1
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"2001"	"2001"	3355	55886	6003.3
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"2002"	"2002"	3474	57648	6026.2
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"2003"	"2003"	3399	58491	5811.2
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"1999"	"1999"	3201	47678	6713.8
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"2000"	"2000"	3402	48957	6949.0
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"2001"	"2001"	3577	56216	6363.0
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"2002"	"2002"	3341	52637	6347.2
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"2003"	"2003"	3415	54478	6268.6
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"1999"	"1999"	3281	43758	7498.1
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"2000"	"2000"	3182	44418	7163.8
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"2001"	"2001"	3323	46693	7116.7
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"2002"	"2002"	3770	52228	7218.4
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"2003"	"2003"	3428	48852	7017.1
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"1999"	"1999"	3079	40063	7685.4
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"2000"	"2000"	3209	41048	7817.7
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"2001"	"2001"	3247	41756	7776.1
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"2002"	"2002"	3434	43184	7952.0
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"2003"	"2003"	3654	48343	7558.5
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"1999"	"1999"	3283	37881	8666.6
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"2000"	"2000"	3136	36767	8529.4
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"2001"	"2001"	3193	37357	8547.3
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"2002"	"2002"	3197	38182	8373.1
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"2003"	"2003"	3161	39480	8006.6
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"1999"	"1999"	3164	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"2000"	"2000"	3229	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"2001"	"2001"	3215	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"2002"	"2002"	3186	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"2003"	"2003"	3123	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"1999"	"1999"	3237	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"2000"	"2000"	3321	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"2001"	"2001"	3242	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"2002"	"2002"	3113	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"2003"	"2003"	3172	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"1999"	"1999"	3010	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"2000"	"2000"	3131	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"2001"	"2001"	3129	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"2002"	"2002"	3148	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"2003"	"2003"	3081	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"1999"	"1999"	2825	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"2000"	"2000"	2840	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"2001"	"2001"	2932	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"2002"	"2002"	3053	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"2003"	"2003"	2977	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	"1999"	"1999"	2859	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	"2000"	"2000"	2834	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	"2001"	"2001"	2761	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	"2002"	"2002"	2979	Not Applicable	Not Applicable
